Date,Catégorie,Canal de vente,Événement spécial,Mois,Année,Montant des ventes
2021-07-07,Montres,Ventes privées,1,7,2021,13659.179999999998
2021-07-07,Montres,Grands Magasins,1,7,2021,11508.516
2021-07-07,Maroquinerie,Ventes en ligne,1,7,2021,2214.24
2021-07-07,Maroquinerie,Boutiques physiques,1,7,2021,4648.596
2021-07-07,Maroquinerie,Ventes privées,1,7,2021,2675.772
2021-07-07,Maroquinerie,Grands Magasins,1,7,2021,10542.359999999999
2021-07-08,Mode,Ventes en ligne,1,7,2021,2857.176
2021-07-08,Mode,Boutiques physiques,1,7,2021,7187.0160000000005
2021-07-08,Mode,Ventes privées,1,7,2021,11664.792
2021-07-08,Mode,Grands Magasins,1,7,2021,3624.0
2021-07-08,Accessoires,Ventes en ligne,1,7,2021,6560.748
2021-07-08,Accessoires,Boutiques physiques,1,7,2021,7807.2
2021-07-08,Accessoires,Ventes privées,1,7,2021,2983.3439999999996
2021-07-08,Accessoires,Grands Magasins,1,7,2021,4454.5199999999995
2021-07-08,Parfums,Ventes en ligne,1,7,2021,1652.412
2021-07-08,Parfums,Boutiques physiques,1,7,2021,2054.328
2021-07-08,Parfums,Ventes privées,1,7,2021,6517.128
2021-07-08,Parfums,Grands Magasins,1,7,2021,7677.72
2021-07-08,Joaillerie,Ventes en ligne,1,7,2021,5178.216
2021-07-08,Joaillerie,Boutiques physiques,1,7,2021,12310.404
2021-07-08,Joaillerie,Ventes privées,1,7,2021,6676.212
2021-07-08,Joaillerie,Grands Magasins,1,7,2021,4669.92
2021-07-08,Montres,Ventes en ligne,1,7,2021,12596.736
2021-07-08,Montres,Boutiques physiques,1,7,2021,2840.112
2021-07-08,Montres,Ventes privées,1,7,2021,11085.324
2021-07-08,Montres,Grands Magasins,1,7,2021,3561.096
2021-07-08,Maroquinerie,Ventes en ligne,1,7,2021,3911.556
2021-07-08,Maroquinerie,Boutiques physiques,1,7,2021,4736.88
2021-07-08,Maroquinerie,Ventes privées,1,7,2021,6645.072
2021-07-08,Maroquinerie,Grands Magasins,1,7,2021,8877.912
2021-07-09,Mode,Ventes en ligne,1,7,2021,7947.864
2021-07-09,Mode,Boutiques physiques,1,7,2021,4635.263999999999
2021-07-09,Mode,Ventes privées,1,7,2021,10725.576
2021-07-09,Mode,Grands Magasins,1,7,2021,3453.48
2021-07-09,Accessoires,Ventes en ligne,1,7,2021,3233.2439999999997
2021-07-09,Accessoires,Boutiques physiques,1,7,2021,4302.42
2021-07-09,Accessoires,Ventes privées,1,7,2021,5169.012
2021-07-09,Accessoires,Grands Magasins,1,7,2021,5945.687999999999
2021-07-09,Parfums,Ventes en ligne,1,7,2021,3730.26
2021-07-09,Parfums,Boutiques physiques,1,7,2021,6284.772
2021-07-09,Parfums,Ventes privées,1,7,2021,8551.248
2021-07-09,Parfums,Grands Magasins,1,7,2021,8511.828
2021-07-09,Joaillerie,Ventes en ligne,1,7,2021,13784.94
2021-07-09,Joaillerie,Boutiques physiques,1,7,2021,13230.096
2021-07-09,Joaillerie,Ventes privées,1,7,2021,13855.475999999999
2021-07-09,Joaillerie,Grands Magasins,1,7,2021,3743.6279999999997
2021-07-09,Montres,Ventes en ligne,1,7,2021,11548.08
2021-07-09,Montres,Boutiques physiques,1,7,2021,9828.444
2021-07-09,Montres,Ventes privées,1,7,2021,6431.208
2021-07-09,Montres,Grands Magasins,1,7,2021,11413.355999999998
2021-07-09,Maroquinerie,Ventes en ligne,1,7,2021,9552.42
2021-07-09,Maroquinerie,Boutiques physiques,1,7,2021,7242.12
2021-07-09,Maroquinerie,Ventes privées,1,7,2021,8905.512
2021-07-09,Maroquinerie,Grands Magasins,1,7,2021,4269.744
2021-07-10,Mode,Ventes en ligne,1,7,2021,7056.599999999999
2021-07-10,Mode,Boutiques physiques,1,7,2021,3909.924
2021-07-10,Mode,Ventes privées,1,7,2021,11653.176
2021-07-10,Mode,Grands Magasins,1,7,2021,4524.312
2021-07-10,Accessoires,Ventes en ligne,1,7,2021,9107.039999999999
2021-07-10,Accessoires,Boutiques physiques,1,7,2021,2071.9199999999996
2021-07-10,Accessoires,Ventes privées,1,7,2021,9305.64
2021-07-10,Accessoires,Grands Magasins,1,7,2021,4741.836
2021-07-10,Parfums,Ventes en ligne,1,7,2021,4091.352
2021-07-10,Parfums,Boutiques physiques,1,7,2021,2206.2839999999997
2021-07-10,Parfums,Ventes privées,1,7,2021,3782.484
2021-07-10,Parfums,Grands Magasins,1,7,2021,3292.62
2021-07-10,Joaillerie,Ventes en ligne,1,7,2021,13368.84
2021-07-10,Joaillerie,Boutiques physiques,1,7,2021,11332.116
2021-07-10,Joaillerie,Ventes privées,1,7,2021,12778.475999999999
2021-07-10,Joaillerie,Grands Magasins,1,7,2021,8377.62
2021-07-10,Montres,Ventes en ligne,1,7,2021,6149.6759999999995
2021-07-10,Montres,Boutiques physiques,1,7,2021,11653.751999999999
2021-07-10,Montres,Ventes privées,1,7,2021,13950.336000000001
2021-07-10,Montres,Grands Magasins,1,7,2021,4813.2
2021-07-10,Maroquinerie,Ventes en ligne,1,7,2021,3060.7439999999997
2021-07-10,Maroquinerie,Boutiques physiques,1,7,2021,6792.383999999999
2021-07-10,Maroquinerie,Ventes privées,1,7,2021,3933.7799999999997
2021-07-10,Maroquinerie,Grands Magasins,1,7,2021,5613.744
2021-07-11,Mode,Ventes en ligne,1,7,2021,5886.624000000001
2021-07-11,Mode,Boutiques physiques,1,7,2021,8817.635999999999
2021-07-11,Mode,Ventes privées,1,7,2021,3927.5879999999997
2021-07-11,Mode,Grands Magasins,1,7,2021,11206.824
2021-07-11,Accessoires,Ventes en ligne,1,7,2021,3451.044
2021-07-11,Accessoires,Boutiques physiques,1,7,2021,7171.452
2021-07-11,Accessoires,Ventes privées,1,7,2021,8509.008
2021-07-11,Accessoires,Grands Magasins,1,7,2021,9700.596
2021-07-11,Parfums,Ventes en ligne,1,7,2021,7710.936
2021-07-11,Parfums,Boutiques physiques,1,7,2021,5385.731999999999
2021-07-11,Parfums,Ventes privées,1,7,2021,5034.108
2021-07-11,Parfums,Grands Magasins,1,7,2021,2929.608
2021-07-11,Joaillerie,Ventes en ligne,1,7,2021,8771.964
2021-07-11,Joaillerie,Boutiques physiques,1,7,2021,7817.508
2021-07-11,Joaillerie,Ventes privées,1,7,2021,5191.308
2021-07-11,Joaillerie,Grands Magasins,1,7,2021,4339.26
2021-07-11,Montres,Ventes en ligne,1,7,2021,11839.32
2021-07-11,Montres,Boutiques physiques,1,7,2021,9702.036
2021-07-11,Montres,Ventes privées,1,7,2021,9935.88
2021-07-11,Montres,Grands Magasins,1,7,2021,6829.716
2021-07-11,Maroquinerie,Ventes en ligne,1,7,2021,5680.727999999999
2021-07-11,Maroquinerie,Boutiques physiques,1,7,2021,8324.508
2021-07-11,Maroquinerie,Ventes privées,1,7,2021,12149.003999999999
2021-07-11,Maroquinerie,Grands Magasins,1,7,2021,10043.591999999999
2021-07-12,Mode,Ventes en ligne,1,7,2021,6694.9439999999995
2021-07-12,Mode,Boutiques physiques,1,7,2021,3613.524
2021-07-12,Mode,Ventes privées,1,7,2021,12193.044
2021-07-12,Mode,Grands Magasins,1,7,2021,12859.02
2021-07-12,Accessoires,Ventes en ligne,1,7,2021,6424.991999999999
2021-07-12,Accessoires,Boutiques physiques,1,7,2021,6498.36
2021-07-12,Accessoires,Ventes privées,1,7,2021,8255.112
2021-07-12,Accessoires,Grands Magasins,1,7,2021,2265.828
2021-07-12,Parfums,Ventes en ligne,1,7,2021,2818.6679999999997
2021-07-12,Parfums,Boutiques physiques,1,7,2021,6450.588
2021-07-12,Parfums,Ventes privées,1,7,2021,4239.528
2021-07-12,Parfums,Grands Magasins,1,7,2021,3823.332
2021-07-12,Joaillerie,Ventes en ligne,1,7,2021,7429.284
2021-07-12,Joaillerie,Boutiques physiques,1,7,2021,9406.692
2021-07-12,Joaillerie,Ventes privées,1,7,2021,17446.308
2021-07-12,Joaillerie,Grands Magasins,1,7,2021,15643.055999999999
2021-07-12,Montres,Ventes en ligne,1,7,2021,11170.74
2021-07-12,Montres,Boutiques physiques,1,7,2021,4783.776
2021-07-12,Montres,Ventes privées,1,7,2021,8876.556
2021-07-12,Montres,Grands Magasins,1,7,2021,3665.136
2021-07-12,Maroquinerie,Ventes en ligne,1,7,2021,2453.34
2021-07-12,Maroquinerie,Boutiques physiques,1,7,2021,4049.8679999999995
2021-07-12,Maroquinerie,Ventes privées,1,7,2021,10439.375999999998
2021-07-12,Maroquinerie,Grands Magasins,1,7,2021,6621.912
2021-07-13,Mode,Ventes en ligne,1,7,2021,5503.908
2021-07-13,Mode,Boutiques physiques,1,7,2021,4139.784
2021-07-13,Mode,Ventes privées,1,7,2021,4229.484
2021-07-13,Mode,Grands Magasins,1,7,2021,12873.071999999998
2021-07-13,Accessoires,Ventes en ligne,1,7,2021,5248.548
2021-07-13,Accessoires,Boutiques physiques,1,7,2021,3104.652
2021-07-13,Accessoires,Ventes privées,1,7,2021,4591.9439999999995
2021-07-13,Accessoires,Grands Magasins,1,7,2021,10761.816
2021-07-13,Parfums,Ventes en ligne,1,7,2021,6869.964
2021-07-13,Parfums,Boutiques physiques,1,7,2021,6393.744
2021-07-13,Parfums,Ventes privées,1,7,2021,3509.22
2021-07-13,Parfums,Grands Magasins,1,7,2021,3285.576
2021-07-13,Joaillerie,Ventes en ligne,1,7,2021,14152.307999999999
2021-07-13,Joaillerie,Boutiques physiques,1,7,2021,9408.864
2021-07-13,Joaillerie,Ventes privées,1,7,2021,13224.108
2021-07-13,Joaillerie,Grands Magasins,1,7,2021,13755.648000000001
2021-07-13,Montres,Ventes en ligne,1,7,2021,11199.708
2021-07-13,Montres,Boutiques physiques,1,7,2021,5729.244
2021-07-13,Montres,Ventes privées,1,7,2021,8715.539999999999
2021-07-13,Montres,Grands Magasins,1,7,2021,10565.244
2021-07-13,Maroquinerie,Ventes en ligne,1,7,2021,5720.112
2021-07-13,Maroquinerie,Boutiques physiques,1,7,2021,5382.348
2021-07-13,Maroquinerie,Ventes privées,1,7,2021,7934.255999999999
2021-07-13,Maroquinerie,Grands Magasins,1,7,2021,7514.964
2021-07-14,Mode,Ventes en ligne,1,7,2021,10451.292
2021-07-14,Mode,Boutiques physiques,1,7,2021,4103.808
2021-07-14,Mode,Ventes privées,1,7,2021,9089.064
2021-07-14,Mode,Grands Magasins,1,7,2021,7113.839999999999
2021-07-14,Accessoires,Ventes en ligne,1,7,2021,3278.2439999999997
2021-07-14,Accessoires,Boutiques physiques,1,7,2021,8970.036
2021-07-14,Accessoires,Ventes privées,1,7,2021,11639.34
2021-07-14,Accessoires,Grands Magasins,1,7,2021,10069.332
2021-07-14,Parfums,Ventes en ligne,1,7,2021,7094.795999999999
2021-07-14,Parfums,Boutiques physiques,1,7,2021,6611.28
2021-07-14,Parfums,Ventes privées,1,7,2021,7431.24
2021-07-14,Parfums,Grands Magasins,1,7,2021,2679.4919999999997
2021-07-14,Joaillerie,Ventes en ligne,1,7,2021,5262.731999999999
2021-07-14,Joaillerie,Boutiques physiques,1,7,2021,8278.596
2021-07-14,Joaillerie,Ventes privées,1,7,2021,9639.708
2021-07-14,Joaillerie,Grands Magasins,1,7,2021,10405.212
2021-07-14,Montres,Ventes en ligne,1,7,2021,6076.5
2021-07-14,Montres,Boutiques physiques,1,7,2021,7898.039999999999
2021-07-14,Montres,Ventes privées,1,7,2021,12889.62
2021-07-14,Montres,Grands Magasins,1,7,2021,6413.027999999999
2021-07-14,Maroquinerie,Ventes en ligne,1,7,2021,6409.379999999999
2021-07-14,Maroquinerie,Boutiques physiques,1,7,2021,5129.1720000000005
2021-07-14,Maroquinerie,Ventes privées,1,7,2021,12119.003999999999
2021-07-14,Maroquinerie,Grands Magasins,1,7,2021,7513.583999999999
2021-07-15,Mode,Ventes en ligne,1,7,2021,5025.4439999999995
2021-07-15,Mode,Boutiques physiques,1,7,2021,9558.083999999999
2021-07-15,Mode,Ventes privées,1,7,2021,11293.679999999998
2021-07-15,Mode,Grands Magasins,1,7,2021,5547.024
2021-07-15,Accessoires,Ventes en ligne,1,7,2021,2352.348
2021-07-15,Accessoires,Boutiques physiques,1,7,2021,5543.196
2021-07-15,Accessoires,Ventes privées,1,7,2021,11136.096
2021-07-15,Accessoires,Grands Magasins,1,7,2021,10384.8
2021-07-15,Parfums,Ventes en ligne,1,7,2021,3403.5840000000003
2021-07-15,Parfums,Boutiques physiques,1,7,2021,2047.176
2021-07-15,Parfums,Ventes privées,1,7,2021,6535.716
2021-07-15,Parfums,Grands Magasins,1,7,2021,8330.052
2021-07-15,Joaillerie,Ventes en ligne,1,7,2021,9681.828
2021-07-15,Joaillerie,Boutiques physiques,1,7,2021,5729.183999999999
2021-07-15,Joaillerie,Ventes privées,1,7,2021,16900.68
2021-07-15,Joaillerie,Grands Magasins,1,7,2021,13200.432
2021-07-15,Montres,Ventes en ligne,1,7,2021,7504.26
2021-07-15,Montres,Boutiques physiques,1,7,2021,7326.156
2021-07-15,Montres,Ventes privées,1,7,2021,13623.024
2021-07-15,Montres,Grands Magasins,1,7,2021,12324.455999999998
2021-07-15,Maroquinerie,Ventes en ligne,1,7,2021,6348.24
2021-07-15,Maroquinerie,Boutiques physiques,1,7,2021,6032.304
2021-07-15,Maroquinerie,Ventes privées,1,7,2021,5624.244
2021-07-15,Maroquinerie,Grands Magasins,1,7,2021,7164.78
2021-07-16,Mode,Ventes en ligne,1,7,2021,11048.58
2021-07-16,Mode,Boutiques physiques,1,7,2021,3991.0919999999996
2021-07-16,Mode,Ventes privées,1,7,2021,13958.52
2021-07-16,Mode,Grands Magasins,1,7,2021,4040.904
2021-07-16,Accessoires,Ventes en ligne,1,7,2021,4498.067999999999
2021-07-16,Accessoires,Boutiques physiques,1,7,2021,6706.068
2021-07-16,Accessoires,Ventes privées,1,7,2021,10774.571999999998
2021-07-16,Accessoires,Grands Magasins,1,7,2021,3185.676
2021-07-16,Parfums,Ventes en ligne,1,7,2021,1693.848
2021-07-16,Parfums,Boutiques physiques,1,7,2021,2835.924
2021-07-16,Parfums,Ventes privées,1,7,2021,2066.7839999999997
2021-07-16,Parfums,Grands Magasins,1,7,2021,4601.987999999999
2021-07-16,Joaillerie,Ventes en ligne,1,7,2021,6871.295999999999
2021-07-16,Joaillerie,Boutiques physiques,1,7,2021,12898.284
2021-07-16,Joaillerie,Ventes privées,1,7,2021,7963.812
2021-07-16,Joaillerie,Grands Magasins,1,7,2021,10123.776
2021-07-16,Montres,Ventes en ligne,1,7,2021,6040.679999999999
2021-07-16,Montres,Boutiques physiques,1,7,2021,6919.524
2021-07-16,Montres,Ventes privées,1,7,2021,7110.2519999999995
2021-07-16,Montres,Grands Magasins,1,7,2021,12365.063999999998
2021-07-16,Maroquinerie,Ventes en ligne,1,7,2021,8922.912
2021-07-16,Maroquinerie,Boutiques physiques,1,7,2021,3294.4199999999996
2021-07-16,Maroquinerie,Ventes privées,1,7,2021,8286.036
2021-07-16,Maroquinerie,Grands Magasins,1,7,2021,6283.284
2021-07-17,Mode,Ventes en ligne,1,7,2021,10168.068
2021-07-17,Mode,Boutiques physiques,1,7,2021,9295.944
2021-07-17,Mode,Ventes privées,1,7,2021,4360.9439999999995
2021-07-17,Mode,Grands Magasins,1,7,2021,6374.304
2021-07-17,Accessoires,Ventes en ligne,1,7,2021,9470.292
2021-07-17,Accessoires,Boutiques physiques,1,7,2021,3475.044
2021-07-17,Accessoires,Ventes privées,1,7,2021,3311.2679999999996
2021-07-17,Accessoires,Grands Magasins,1,7,2021,9111.612
2021-07-17,Parfums,Ventes en ligne,1,7,2021,2685.384
2021-07-17,Parfums,Boutiques physiques,1,7,2021,5165.879999999999
2021-07-17,Parfums,Ventes privées,1,7,2021,6563.568
2021-07-17,Parfums,Grands Magasins,1,7,2021,8546.316
2021-07-17,Joaillerie,Ventes en ligne,1,7,2021,13740.012
2021-07-17,Joaillerie,Boutiques physiques,1,7,2021,3068.784
2021-07-17,Joaillerie,Ventes privées,1,7,2021,4320.108
2021-07-17,Joaillerie,Grands Magasins,1,7,2021,10344.648000000001
2021-07-17,Montres,Ventes en ligne,1,7,2021,8116.44
2021-07-17,Montres,Boutiques physiques,1,7,2021,6180.96
2021-07-17,Montres,Ventes privées,1,7,2021,13531.428
2021-07-17,Montres,Grands Magasins,1,7,2021,13881.924
2021-07-17,Maroquinerie,Ventes en ligne,1,7,2021,10872.42
2021-07-17,Maroquinerie,Boutiques physiques,1,7,2021,2388.0719999999997
2021-07-17,Maroquinerie,Ventes privées,1,7,2021,4267.356
2021-07-17,Maroquinerie,Grands Magasins,1,7,2021,5462.831999999999
2021-07-18,Mode,Ventes en ligne,1,7,2021,9982.884
2021-07-18,Mode,Boutiques physiques,1,7,2021,8525.243999999999
2021-07-18,Mode,Ventes privées,1,7,2021,10509.359999999999
2021-07-18,Mode,Grands Magasins,1,7,2021,7935.696
2021-07-18,Accessoires,Ventes en ligne,1,7,2021,2061.18
2021-07-18,Accessoires,Boutiques physiques,1,7,2021,7783.98
2021-07-18,Accessoires,Ventes privées,1,7,2021,10590.179999999998
2021-07-18,Accessoires,Grands Magasins,1,7,2021,8076.468
2021-07-18,Parfums,Ventes en ligne,1,7,2021,1836.828
2021-07-18,Parfums,Boutiques physiques,1,7,2021,5878.692
2021-07-18,Parfums,Ventes privées,1,7,2021,6189.12
2021-07-18,Parfums,Grands Magasins,1,7,2021,4662.839999999999
2021-07-18,Joaillerie,Ventes en ligne,1,7,2021,5030.712
2021-07-18,Joaillerie,Boutiques physiques,1,7,2021,6302.868
2021-07-18,Joaillerie,Ventes privées,1,7,2021,11780.4
2021-07-18,Joaillerie,Grands Magasins,1,7,2021,13559.279999999999
2021-07-18,Montres,Ventes en ligne,1,7,2021,11027.676
2021-07-18,Montres,Boutiques physiques,1,7,2021,9217.596
2021-07-18,Montres,Ventes privées,1,7,2021,12281.628
2021-07-18,Montres,Grands Magasins,1,7,2021,3981.924
2021-07-18,Maroquinerie,Ventes en ligne,1,7,2021,7825.416
2021-07-18,Maroquinerie,Boutiques physiques,1,7,2021,2600.5919999999996
2021-07-18,Maroquinerie,Ventes privées,1,7,2021,12131.22
2021-07-18,Maroquinerie,Grands Magasins,1,7,2021,7006.272
2021-07-19,Mode,Ventes en ligne,1,7,2021,6337.008
2021-07-19,Mode,Boutiques physiques,1,7,2021,9469.104
2021-07-19,Mode,Ventes privées,1,7,2021,8330.724
2021-07-19,Mode,Grands Magasins,1,7,2021,10316.424
2021-07-19,Accessoires,Ventes en ligne,1,7,2021,7808.088
2021-07-19,Accessoires,Boutiques physiques,1,7,2021,8348.16
2021-07-19,Accessoires,Ventes privées,1,7,2021,10503.048
2021-07-19,Accessoires,Grands Magasins,1,7,2021,10635.108
2021-07-19,Parfums,Ventes en ligne,1,7,2021,6224.508
2021-07-19,Parfums,Boutiques physiques,1,7,2021,6738.756
2021-07-19,Parfums,Ventes privées,1,7,2021,7729.308
2021-07-19,Parfums,Grands Magasins,1,7,2021,4455.2519999999995
2021-07-19,Joaillerie,Ventes en ligne,1,7,2021,4204.248
2021-07-19,Joaillerie,Boutiques physiques,1,7,2021,7981.464
2021-07-19,Joaillerie,Ventes privées,1,7,2021,8964.384
2021-07-19,Joaillerie,Grands Magasins,1,7,2021,16151.483999999999
2021-07-19,Montres,Ventes en ligne,1,7,2021,9859.163999999999
2021-07-19,Montres,Boutiques physiques,1,7,2021,11647.583999999999
2021-07-19,Montres,Ventes privées,1,7,2021,11950.908
2021-07-19,Montres,Grands Magasins,1,7,2021,12964.044
2021-07-19,Maroquinerie,Ventes en ligne,1,7,2021,10121.328
2021-07-19,Maroquinerie,Boutiques physiques,1,7,2021,3526.68
2021-07-19,Maroquinerie,Ventes privées,1,7,2021,7622.099999999999
2021-07-19,Maroquinerie,Grands Magasins,1,7,2021,8298.503999999999
2021-07-20,Mode,Ventes en ligne,1,7,2021,10960.776
2021-07-20,Mode,Boutiques physiques,1,7,2021,6267.66
2021-07-20,Mode,Ventes privées,1,7,2021,5601.588
2021-07-20,Mode,Grands Magasins,1,7,2021,5908.368
2021-07-20,Accessoires,Ventes en ligne,1,7,2021,8981.172
2021-07-20,Accessoires,Boutiques physiques,1,7,2021,7630.872
2021-07-20,Accessoires,Ventes privées,1,7,2021,9473.928
2021-07-20,Accessoires,Grands Magasins,1,7,2021,8171.004
2021-07-20,Parfums,Ventes en ligne,1,7,2021,4538.664
2021-07-20,Parfums,Boutiques physiques,1,7,2021,2150.964
2021-07-20,Parfums,Ventes privées,1,7,2021,7920.575999999999
2021-07-20,Parfums,Grands Magasins,1,7,2021,5993.496
2021-07-20,Joaillerie,Ventes en ligne,1,7,2021,4946.244
2021-07-20,Joaillerie,Boutiques physiques,1,7,2021,12901.751999999999
2021-07-20,Joaillerie,Ventes privées,1,7,2021,8965.404
2021-07-20,Joaillerie,Grands Magasins,1,7,2021,10005.155999999999
2021-07-20,Montres,Ventes en ligne,1,7,2021,12145.536
2021-07-20,Montres,Boutiques physiques,1,7,2021,2924.448
2021-07-20,Montres,Ventes privées,1,7,2021,5519.28
2021-07-20,Montres,Grands Magasins,1,7,2021,13210.644
2021-07-20,Maroquinerie,Ventes en ligne,1,7,2021,7544.951999999999
2021-07-20,Maroquinerie,Boutiques physiques,1,7,2021,7564.368
2021-07-20,Maroquinerie,Ventes privées,1,7,2021,6811.031999999999
2021-07-20,Maroquinerie,Grands Magasins,1,7,2021,3603.012
2021-07-21,Mode,Ventes en ligne,1,7,2021,3059.7239999999997
2021-07-21,Mode,Boutiques physiques,1,7,2021,9111.072
2021-07-21,Mode,Ventes privées,1,7,2021,13056.84
2021-07-21,Mode,Grands Magasins,1,7,2021,4223.9039999999995
2021-07-21,Accessoires,Ventes en ligne,1,7,2021,3141.384
2021-07-21,Accessoires,Boutiques physiques,1,7,2021,3755.424
2021-07-21,Accessoires,Ventes privées,1,7,2021,2857.9199999999996
2021-07-21,Accessoires,Grands Magasins,1,7,2021,5519.856
2021-07-21,Parfums,Ventes en ligne,1,7,2021,5282.927999999999
2021-07-21,Parfums,Boutiques physiques,1,7,2021,5236.284
2021-07-21,Parfums,Ventes privées,1,7,2021,7111.9439999999995
2021-07-21,Parfums,Grands Magasins,1,7,2021,5331.3
2021-07-21,Joaillerie,Ventes en ligne,1,7,2021,9234.468
2021-07-21,Joaillerie,Boutiques physiques,1,7,2021,6902.976
2021-07-21,Joaillerie,Ventes privées,1,7,2021,6473.831999999999
2021-07-21,Joaillerie,Grands Magasins,1,7,2021,8045.687999999999
2021-07-21,Montres,Ventes en ligne,1,7,2021,8170.031999999999
2021-07-21,Montres,Boutiques physiques,1,7,2021,3268.6679999999997
2021-07-21,Montres,Ventes privées,1,7,2021,4251.708
2021-07-21,Montres,Grands Magasins,1,7,2021,11365.655999999999
2021-07-21,Maroquinerie,Ventes en ligne,1,7,2021,8414.208
2021-07-21,Maroquinerie,Boutiques physiques,1,7,2021,6019.284
2021-07-21,Maroquinerie,Ventes privées,1,7,2021,4181.892
2021-07-21,Maroquinerie,Grands Magasins,1,7,2021,6748.224
2021-07-22,Mode,Ventes en ligne,1,7,2021,4840.236
2021-07-22,Mode,Boutiques physiques,1,7,2021,10170.983999999999
2021-07-22,Mode,Ventes privées,1,7,2021,6710.04
2021-07-22,Mode,Grands Magasins,1,7,2021,2810.8439999999996
2021-07-22,Accessoires,Ventes en ligne,1,7,2021,8748.732
2021-07-22,Accessoires,Boutiques physiques,1,7,2021,2367.0
2021-07-22,Accessoires,Ventes privées,1,7,2021,6813.491999999999
2021-07-22,Accessoires,Grands Magasins,1,7,2021,6460.308
2021-07-22,Parfums,Ventes en ligne,1,7,2021,1710.984
2021-07-22,Parfums,Boutiques physiques,1,7,2021,3975.456
2021-07-22,Parfums,Ventes privées,1,7,2021,5842.416
2021-07-22,Parfums,Grands Magasins,1,7,2021,4223.099999999999
2021-07-22,Joaillerie,Ventes en ligne,1,7,2021,12805.571999999998
2021-07-22,Joaillerie,Boutiques physiques,1,7,2021,9019.872
2021-07-22,Joaillerie,Ventes privées,1,7,2021,7240.9439999999995
2021-07-22,Joaillerie,Grands Magasins,1,7,2021,3334.9320000000002
2021-07-22,Montres,Ventes en ligne,1,7,2021,9986.676
2021-07-22,Montres,Boutiques physiques,1,7,2021,11032.176
2021-07-22,Montres,Ventes privées,1,7,2021,5517.192
2021-07-22,Montres,Grands Magasins,1,7,2021,6680.9039999999995
2021-07-22,Maroquinerie,Ventes en ligne,1,7,2021,6885.972000000001
2021-07-22,Maroquinerie,Boutiques physiques,1,7,2021,4012.176
2021-07-22,Maroquinerie,Ventes privées,1,7,2021,6137.748
2021-07-22,Maroquinerie,Grands Magasins,1,7,2021,7475.687999999999
2021-07-23,Mode,Ventes en ligne,1,7,2021,11240.832
2021-07-23,Mode,Boutiques physiques,1,7,2021,7466.316
2021-07-23,Mode,Ventes privées,1,7,2021,7274.22
2021-07-23,Mode,Grands Magasins,1,7,2021,7266.66
2021-07-23,Accessoires,Ventes en ligne,1,7,2021,3661.5840000000003
2021-07-23,Accessoires,Boutiques physiques,1,7,2021,7859.892
2021-07-23,Accessoires,Ventes privées,1,7,2021,6020.1359999999995
2021-07-23,Accessoires,Grands Magasins,1,7,2021,7110.143999999999
2021-07-23,Parfums,Ventes en ligne,1,7,2021,4805.58
2021-07-23,Parfums,Boutiques physiques,1,7,2021,5759.0160000000005
2021-07-23,Parfums,Ventes privées,1,7,2021,3479.28
2021-07-23,Parfums,Grands Magasins,1,7,2021,8435.076
2021-07-23,Joaillerie,Ventes en ligne,1,7,2021,5990.556
2021-07-23,Joaillerie,Boutiques physiques,1,7,2021,6235.656
2021-07-23,Joaillerie,Ventes privées,1,7,2021,10273.416
2021-07-23,Joaillerie,Grands Magasins,1,7,2021,15499.475999999999
2021-07-23,Montres,Ventes en ligne,1,7,2021,3536.256
2021-07-23,Montres,Boutiques physiques,1,7,2021,10643.4
2021-07-23,Montres,Ventes privées,1,7,2021,6190.908
2021-07-23,Montres,Grands Magasins,1,7,2021,9204.179999999998
2021-07-23,Maroquinerie,Ventes en ligne,1,7,2021,5065.416
2021-07-23,Maroquinerie,Boutiques physiques,1,7,2021,4117.728
2021-07-23,Maroquinerie,Ventes privées,1,7,2021,6577.248
2021-07-23,Maroquinerie,Grands Magasins,1,7,2021,11603.472
2021-07-24,Mode,Ventes en ligne,1,7,2021,7427.879999999999
2021-07-24,Mode,Boutiques physiques,1,7,2021,5590.8240000000005
2021-07-24,Mode,Ventes privées,1,7,2021,3418.632
2021-07-24,Mode,Grands Magasins,1,7,2021,3411.8639999999996
2021-07-24,Accessoires,Ventes en ligne,1,7,2021,1924.4279999999999
2021-07-24,Accessoires,Boutiques physiques,1,7,2021,3482.028
2021-07-24,Accessoires,Ventes privées,1,7,2021,4058.9639999999995
2021-07-24,Accessoires,Grands Magasins,1,7,2021,3695.1479999999997
2021-07-24,Parfums,Ventes en ligne,1,7,2021,2730.468
2021-07-24,Parfums,Boutiques physiques,1,7,2021,4516.848
2021-07-24,Parfums,Ventes privées,1,7,2021,2848.752
2021-07-24,Parfums,Grands Magasins,1,7,2021,4293.648
2021-07-24,Joaillerie,Ventes en ligne,1,7,2021,6318.744
2021-07-24,Joaillerie,Boutiques physiques,1,7,2021,6141.408
2021-07-24,Joaillerie,Ventes privées,1,7,2021,8452.895999999999
2021-07-24,Joaillerie,Grands Magasins,1,7,2021,10386.204
2021-07-24,Montres,Ventes en ligne,1,7,2021,2505.276
2021-07-24,Montres,Boutiques physiques,1,7,2021,3044.9399999999996
2021-07-24,Montres,Ventes privées,1,7,2021,3120.684
2021-07-24,Montres,Grands Magasins,1,7,2021,3829.404
2021-07-24,Maroquinerie,Ventes en ligne,1,7,2021,3915.24
