Date;Catégorie_Produit;Canal_Vente;Événement_Spécial;Mois;Année;Montant_Ventes
2020-06-06;Joaillerie;Grands Magasins;0;6;2020;1040
2020-06-06;Montres;En ligne;0;6;2020;990
2020-06-06;Montres;Boutique Physique;0;6;2020;963
2020-06-06;Montres;Ventes Privées;0;6;2020;1275
2020-06-06;Montres;Grands Magasins;0;6;2020;986
2020-06-06;Maroquinerie;En ligne;0;6;2020;1097
2020-06-06;Maroquinerie;Boutique Physique;0;6;2020;992
2020-06-06;Maroquinerie;Ventes Privées;0;6;2020;941
2020-06-06;Maroquinerie;Grands Magasins;0;6;2020;1068
2020-06-07;Mode;En ligne;0;6;2020;997
2020-06-07;Mode;Boutique Physique;0;6;2020;1024
2020-06-07;Mode;Ventes Privées;0;6;2020;1321
2020-06-07;Mode;Grands Magasins;0;6;2020;1147
2020-06-07;Accessoires;En ligne;0;6;2020;1202
2020-06-07;Accessoires;Boutique Physique;0;6;2020;1191
2020-06-07;Accessoires;Ventes Privées;0;6;2020;1089
2020-06-07;Accessoires;Grands Magasins;0;6;2020;1052
2020-06-07;Parfums;En ligne;0;6;2020;1127
2020-06-07;Parfums;Boutique Physique;0;6;2020;1119
2020-06-07;Parfums;Ventes Privées;0;6;2020;1037
2020-06-07;Parfums;Grands Magasins;0;6;2020;1114
2020-06-07;Joaillerie;En ligne;0;6;2020;1022
2020-06-07;Joaillerie;Boutique Physique;0;6;2020;1081
2020-06-07;Joaillerie;Ventes Privées;0;6;2020;1063
2020-06-07;Joaillerie;Grands Magasins;0;6;2020;960
2020-06-07;Montres;En ligne;0;6;2020;841
2020-06-07;Montres;Boutique Physique;0;6;2020;997
2020-06-07;Montres;Ventes Privées;0;6;2020;1298
2020-06-07;Montres;Grands Magasins;0;6;2020;1066
2020-06-07;Maroquinerie;En ligne;0;6;2020;1185
2020-06-07;Maroquinerie;Boutique Physique;0;6;2020;866
2020-06-07;Maroquinerie;Ventes Privées;0;6;2020;989
2020-06-07;Maroquinerie;Grands Magasins;0;6;2020;951
2020-06-08;Mode;En ligne;0;6;2020;1078
2020-06-08;Mode;Boutique Physique;0;6;2020;1366
2020-06-08;Mode;Ventes Privées;0;6;2020;1151
2020-06-08;Mode;Grands Magasins;0;6;2020;1287
2020-06-08;Accessoires;En ligne;0;6;2020;1072
2020-06-08;Accessoires;Boutique Physique;0;6;2020;1250
2020-06-08;Accessoires;Ventes Privées;0;6;2020;1328
2020-06-08;Accessoires;Grands Magasins;0;6;2020;1088
2020-06-08;Parfums;En ligne;0;6;2020;1041
2020-06-08;Parfums;Boutique Physique;0;6;2020;955
2020-06-08;Parfums;Ventes Privées;0;6;2020;1066
2020-06-08;Parfums;Grands Magasins;0;6;2020;1109
2020-06-08;Joaillerie;En ligne;0;6;2020;1323
2020-06-08;Joaillerie;Boutique Physique;0;6;2020;958
2020-06-08;Joaillerie;Ventes Privées;0;6;2020;1107
2020-06-08;Joaillerie;Grands Magasins;0;6;2020;900
2020-06-08;Montres;En ligne;0;6;2020;1053
2020-06-08;Montres;Boutique Physique;0;6;2020;1134
2020-06-08;Montres;Ventes Privées;0;6;2020;1156
2020-06-08;Montres;Grands Magasins;0;6;2020;1165
2020-06-08;Maroquinerie;En ligne;0;6;2020;1144
2020-06-08;Maroquinerie;Boutique Physique;0;6;2020;1164
2020-06-08;Maroquinerie;Ventes Privées;0;6;2020;1105
2020-06-08;Maroquinerie;Grands Magasins;0;6;2020;985
2020-06-09;Mode;En ligne;0;6;2020;896
2020-06-09;Mode;Boutique Physique;0;6;2020;1040
2020-06-09;Mode;Ventes Privées;0;6;2020;1085
2020-06-09;Mode;Grands Magasins;0;6;2020;1238
2020-06-09;Accessoires;En ligne;0;6;2020;1089
2020-06-09;Accessoires;Boutique Physique;0;6;2020;1078
2020-06-09;Accessoires;Ventes Privées;0;6;2020;1142
2020-06-09;Accessoires;Grands Magasins;0;6;2020;1070
2020-06-09;Parfums;En ligne;0;6;2020;1189
2020-06-09;Parfums;Boutique Physique;0;6;2020;1318
2020-06-09;Parfums;Ventes Privées;0;6;2020;1341
2020-06-09;Parfums;Grands Magasins;0;6;2020;1111
2020-06-09;Joaillerie;En ligne;0;6;2020;1137
2020-06-09;Joaillerie;Boutique Physique;0;6;2020;1274
2020-06-09;Joaillerie;Ventes Privées;0;6;2020;1084
2020-06-09;Joaillerie;Grands Magasins;0;6;2020;1175
2020-06-09;Montres;En ligne;0;6;2020;975
2020-06-09;Montres;Boutique Physique;0;6;2020;1066
2020-06-09;Montres;Ventes Privées;0;6;2020;1227
2020-06-09;Montres;Grands Magasins;0;6;2020;1021
2020-06-09;Maroquinerie;En ligne;0;6;2020;1086
2020-06-09;Maroquinerie;Boutique Physique;0;6;2020;927
2020-06-09;Maroquinerie;Ventes Privées;0;6;2020;1321
2020-06-09;Maroquinerie;Grands Magasins;0;6;2020;1239
2020-06-10;Mode;En ligne;0;6;2020;1121
2020-06-10;Mode;Boutique Physique;0;6;2020;1156
2020-06-10;Mode;Ventes Privées;0;6;2020;1144
2020-06-10;Mode;Grands Magasins;0;6;2020;1252
2020-06-10;Accessoires;En ligne;0;6;2020;1043
2020-06-10;Accessoires;Boutique Physique;0;6;2020;1181
2020-06-10;Accessoires;Ventes Privées;0;6;2020;1219
2020-06-10;Accessoires;Grands Magasins;0;6;2020;1234
2020-06-10;Parfums;En ligne;0;6;2020;851
2020-06-10;Parfums;Boutique Physique;0;6;2020;1034
2020-06-10;Parfums;Ventes Privées;0;6;2020;988
2020-06-10;Parfums;Grands Magasins;0;6;2020;1116
2020-06-10;Joaillerie;En ligne;0;6;2020;878
2020-06-10;Joaillerie;Boutique Physique;0;6;2020;875
2020-06-10;Joaillerie;Ventes Privées;0;6;2020;1339
2020-06-10;Joaillerie;Grands Magasins;0;6;2020;1168
2020-06-10;Montres;En ligne;0;6;2020;1113
2020-06-10;Montres;Boutique Physique;0;6;2020;1140
2020-06-10;Montres;Ventes Privées;0;6;2020;1116
2020-06-10;Montres;Grands Magasins;0;6;2020;1210
2020-06-10;Maroquinerie;En ligne;0;6;2020;1030
2020-06-10;Maroquinerie;Boutique Physique;0;6;2020;1121
2020-06-10;Maroquinerie;Ventes Privées;0;6;2020;1125
2020-06-10;Maroquinerie;Grands Magasins;0;6;2020;985
2020-06-11;Mode;En ligne;0;6;2020;1240
2020-06-11;Mode;Boutique Physique;0;6;2020;1051
2020-06-11;Mode;Ventes Privées;0;6;2020;1212
2020-06-11;Mode;Grands Magasins;0;6;2020;1113
2020-06-11;Accessoires;En ligne;0;6;2020;1280
2020-06-11;Accessoires;Boutique Physique;0;6;2020;985
2020-06-11;Accessoires;Ventes Privées;0;6;2020;981
2020-06-11;Accessoires;Grands Magasins;0;6;2020;1000
2020-06-11;Parfums;En ligne;0;6;2020;1115
2020-06-11;Parfums;Boutique Physique;0;6;2020;1270
2020-06-11;Parfums;Ventes Privées;0;6;2020;1275
2020-06-11;Parfums;Grands Magasins;0;6;2020;846
2020-06-11;Joaillerie;En ligne;0;6;2020;1127
2020-06-11;Joaillerie;Boutique Physique;0;6;2020;747
2020-06-11;Joaillerie;Ventes Privées;0;6;2020;1187
2020-06-11;Joaillerie;Grands Magasins;0;6;2020;1223
2020-06-11;Montres;En ligne;0;6;2020;1096
2020-06-11;Montres;Boutique Physique;0;6;2020;1109
2020-06-11;Montres;Ventes Privées;0;6;2020;1108
2020-06-11;Montres;Grands Magasins;0;6;2020;1014
2020-06-11;Maroquinerie;En ligne;0;6;2020;1147
2020-06-11;Maroquinerie;Boutique Physique;0;6;2020;1075
2020-06-11;Maroquinerie;Ventes Privées;0;6;2020;1202
2020-06-11;Maroquinerie;Grands Magasins;0;6;2020;1088
2020-06-12;Mode;En ligne;0;6;2020;1005
2020-06-12;Mode;Boutique Physique;0;6;2020;931
2020-06-12;Mode;Ventes Privées;0;6;2020;895
2020-06-12;Mode;Grands Magasins;0;6;2020;1244
2020-06-12;Accessoires;En ligne;0;6;2020;1050
2020-06-12;Accessoires;Boutique Physique;0;6;2020;1137
2020-06-12;Accessoires;Ventes Privées;0;6;2020;1296
2020-06-12;Accessoires;Grands Magasins;0;6;2020;1038
2020-06-12;Parfums;En ligne;0;6;2020;1031
2020-06-12;Parfums;Boutique Physique;0;6;2020;1085
2020-06-12;Parfums;Ventes Privées;0;6;2020;1103
2020-06-12;Parfums;Grands Magasins;0;6;2020;1308
2020-06-12;Joaillerie;En ligne;0;6;2020;1272
2020-06-12;Joaillerie;Boutique Physique;0;6;2020;1168
2020-06-12;Joaillerie;Ventes Privées;0;6;2020;1259
2020-06-12;Joaillerie;Grands Magasins;0;6;2020;1080
2020-06-12;Montres;En ligne;0;6;2020;1133
2020-06-12;Montres;Boutique Physique;0;6;2020;1067
2020-06-12;Montres;Ventes Privées;0;6;2020;958
2020-06-12;Montres;Grands Magasins;0;6;2020;1232
2020-06-12;Maroquinerie;En ligne;0;6;2020;1158
2020-06-12;Maroquinerie;Boutique Physique;0;6;2020;1102
2020-06-12;Maroquinerie;Ventes Privées;0;6;2020;1100
2020-06-12;Maroquinerie;Grands Magasins;0;6;2020;934
2020-06-13;Mode;En ligne;0;6;2020;992
2020-06-13;Mode;Boutique Physique;0;6;2020;1137
2020-06-13;Mode;Ventes Privées;0;6;2020;1042
2020-06-13;Mode;Grands Magasins;0;6;2020;1076
2020-06-13;Accessoires;En ligne;0;6;2020;1088
2020-06-13;Accessoires;Boutique Physique;0;6;2020;1025
2020-06-13;Accessoires;Ventes Privées;0;6;2020;994
2020-06-13;Accessoires;Grands Magasins;0;6;2020;923
2020-06-13;Parfums;En ligne;0;6;2020;1084
2020-06-13;Parfums;Boutique Physique;0;6;2020;1168
2020-06-13;Parfums;Ventes Privées;0;6;2020;919
2020-06-13;Parfums;Grands Magasins;0;6;2020;1097
2020-06-13;Joaillerie;En ligne;0;6;2020;1131
2020-06-13;Joaillerie;Boutique Physique;0;6;2020;991
2020-06-13;Joaillerie;Ventes Privées;0;6;2020;1256
2020-06-13;Joaillerie;Grands Magasins;0;6;2020;1058
2020-06-13;Montres;En ligne;0;6;2020;1089
2020-06-13;Montres;Boutique Physique;0;6;2020;1082
2020-06-13;Montres;Ventes Privées;0;6;2020;905
2020-06-13;Montres;Grands Magasins;0;6;2020;1211
2020-06-13;Maroquinerie;En ligne;0;6;2020;995
2020-06-13;Maroquinerie;Boutique Physique;0;6;2020;1074
2020-06-13;Maroquinerie;Ventes Privées;0;6;2020;1166
2020-06-13;Maroquinerie;Grands Magasins;0;6;2020;1261
2020-06-14;Mode;En ligne;0;6;2020;981
2020-06-14;Mode;Boutique Physique;0;6;2020;1051
2020-06-14;Mode;Ventes Privées;0;6;2020;1252
2020-06-14;Mode;Grands Magasins;0;6;2020;1151
2020-06-14;Accessoires;En ligne;0;6;2020;1174
2020-06-14;Accessoires;Boutique Physique;0;6;2020;984
2020-06-14;Accessoires;Ventes Privées;0;6;2020;1058
2020-06-14;Accessoires;Grands Magasins;0;6;2020;1082
2020-06-14;Parfums;En ligne;0;6;2020;1006
2020-06-14;Parfums;Boutique Physique;0;6;2020;916
2020-06-14;Parfums;Ventes Privées;0;6;2020;1044
2020-06-14;Parfums;Grands Magasins;0;6;2020;1249
2020-06-14;Joaillerie;En ligne;0;6;2020;1107
2020-06-14;Joaillerie;Boutique Physique;0;6;2020;1251
2020-06-14;Joaillerie;Ventes Privées;0;6;2020;1120
2020-06-14;Joaillerie;Grands Magasins;0;6;2020;1016
2020-06-14;Montres;En ligne;0;6;2020;1241
2020-06-14;Montres;Boutique Physique;0;6;2020;1123
2020-06-14;Montres;Ventes Privées;0;6;2020;1206
2020-06-14;Montres;Grands Magasins;0;6;2020;982
2020-06-14;Maroquinerie;En ligne;0;6;2020;1214
2020-06-14;Maroquinerie;Boutique Physique;0;6;2020;1218
2020-06-14;Maroquinerie;Ventes Privées;0;6;2020;1132
2020-06-14;Maroquinerie;Grands Magasins;0;6;2020;1011
2020-06-15;Mode;En ligne;0;6;2020;1095
2020-06-15;Mode;Boutique Physique;0;6;2020;1167
2020-06-15;Mode;Ventes Privées;0;6;2020;1126
2020-06-15;Mode;Grands Magasins;0;6;2020;1166
2020-06-15;Accessoires;En ligne;0;6;2020;1211
2020-06-15;Accessoires;Boutique Physique;0;6;2020;1029
2020-06-15;Accessoires;Ventes Privées;0;6;2020;973
2020-06-15;Accessoires;Grands Magasins;0;6;2020;1096
2020-06-15;Parfums;En ligne;0;6;2020;1064
2020-06-15;Parfums;Boutique Physique;0;6;2020;1186
2020-06-15;Parfums;Ventes Privées;0;6;2020;982
2020-06-15;Parfums;Grands Magasins;0;6;2020;1212
2020-06-15;Joaillerie;En ligne;0;6;2020;1249
2020-06-15;Joaillerie;Boutique Physique;0;6;2020;1100
2020-06-15;Joaillerie;Ventes Privées;0;6;2020;1107
2020-06-15;Joaillerie;Grands Magasins;0;6;2020;1016
2020-06-15;Montres;En ligne;0;6;2020;1040
2020-06-15;Montres;Boutique Physique;0;6;2020;1055
2020-06-15;Montres;Ventes Privées;0;6;2020;1259
2020-06-15;Montres;Grands Magasins;0;6;2020;1092
2020-06-15;Maroquinerie;En ligne;0;6;2020;955
2020-06-15;Maroquinerie;Boutique Physique;0;6;2020;1128
2020-06-15;Maroquinerie;Ventes Privées;0;6;2020;1191
2020-06-15;Maroquinerie;Grands Magasins;0;6;2020;1097
2020-06-16;Mode;En ligne;0;6;2020;1262
2020-06-16;Mode;Boutique Physique;0;6;2020;1186
2020-06-16;Mode;Ventes Privées;0;6;2020;985
2020-06-16;Mode;Grands Magasins;0;6;2020;1039
2020-06-16;Accessoires;En ligne;0;6;2020;1125
2020-06-16;Accessoires;Boutique Physique;0;6;2020;917
2020-06-16;Accessoires;Ventes Privées;0;6;2020;1137
2020-06-16;Accessoires;Grands Magasins;0;6;2020;906
2020-06-16;Parfums;En ligne;0;6;2020;1213
2020-06-16;Parfums;Boutique Physique;0;6;2020;1200
2020-06-16;Parfums;Ventes Privées;0;6;2020;1156
2020-06-16;Parfums;Grands Magasins;0;6;2020;1026
2020-06-16;Joaillerie;En ligne;0;6;2020;1119
2020-06-16;Joaillerie;Boutique Physique;0;6;2020;1044
2020-06-16;Joaillerie;Ventes Privées;0;6;2020;987
2020-06-16;Joaillerie;Grands Magasins;0;6;2020;1063
2020-06-16;Montres;En ligne;0;6;2020;1177
2020-06-16;Montres;Boutique Physique;0;6;2020;1105
2020-06-16;Montres;Ventes Privées;0;6;2020;1260
2020-06-16;Montres;Grands Magasins;0;6;2020;1184
2020-06-16;Maroquinerie;En ligne;0;6;2020;1172
2020-06-16;Maroquinerie;Boutique Physique;0;6;2020;923
2020-06-16;Maroquinerie;Ventes Privées;0;6;2020;1069
2020-06-16;Maroquinerie;Grands Magasins;0;6;2020;983
2020-06-17;Mode;En ligne;0;6;2020;1080
2020-06-17;Mode;Boutique Physique;0;6;2020;1024
2020-06-17;Mode;Ventes Privées;0;6;2020;1058
2020-06-17;Mode;Grands Magasins;0;6;2020;1217
2020-06-17;Accessoires;En ligne;0;6;2020;1152
2020-06-17;Accessoires;Boutique Physique;0;6;2020;1211
2020-06-17;Accessoires;Ventes Privées;0;6;2020;924
2020-06-17;Accessoires;Grands Magasins;0;6;2020;1106
2020-06-17;Parfums;En ligne;0;6;2020;1206
2020-06-17;Parfums;Boutique Physique;0;6;2020;1266
2020-06-17;Parfums;Ventes Privées;0;6;2020;930
2020-06-17;Parfums;Grands Magasins;0;6;2020;1061
2020-06-17;Joaillerie;En ligne;0;6;2020;1214
2020-06-17;Joaillerie;Boutique Physique;0;6;2020;1079
2020-06-17;Joaillerie;Ventes Privées;0;6;2020;1000
2020-06-17;Joaillerie;Grands Magasins;0;6;2020;930
2020-06-17;Montres;En ligne;0;6;2020;996
2020-06-17;Montres;Boutique Physique;0;6;2020;914
2020-06-17;Montres;Ventes Privées;0;6;2020;1106
2020-06-17;Montres;Grands Magasins;0;6;2020;1199
2020-06-17;Maroquinerie;En ligne;0;6;2020;961
2020-06-17;Maroquinerie;Boutique Physique;0;6;2020;1128
2020-06-17;Maroquinerie;Ventes Privées;0;6;2020;1193
2020-06-17;Maroquinerie;Grands Magasins;0;6;2020;1100
2020-06-18;Mode;En ligne;0;6;2020;923
2020-06-18;Mode;Boutique Physique;0;6;2020;1142
2020-06-18;Mode;Ventes Privées;0;6;2020;1094
2020-06-18;Mode;Grands Magasins;0;6;2020;1083
2020-06-18;Accessoires;En ligne;0;6;2020;1040
2020-06-18;Accessoires;Boutique Physique;0;6;2020;1110
2020-06-18;Accessoires;Ventes Privées;0;6;2020;1156
2020-06-18;Accessoires;Grands Magasins;0;6;2020;1363
2020-06-18;Parfums;En ligne;0;6;2020;1112
2020-06-18;Parfums;Boutique Physique;0;6;2020;1266
2020-06-18;Parfums;Ventes Privées;0;6;2020;1139
2020-06-18;Parfums;Grands Magasins;0;6;2020;1089
2020-06-18;Joaillerie;En ligne;0;6;2020;1116
2020-06-18;Joaillerie;Boutique Physique;0;6;2020;966
2020-06-18;Joaillerie;Ventes Privées;0;6;2020;1134
2020-06-18;Joaillerie;Grands Magasins;0;6;2020;881
2020-06-18;Montres;En ligne;0;6;2020;1005
2020-06-18;Montres;Boutique Physique;0;6;2020;1112
2020-06-18;Montres;Ventes Privées;0;6;2020;1231
2020-06-18;Montres;Grands Magasins;0;6;2020;1257
2020-06-18;Maroquinerie;En ligne;0;6;2020;1074
2020-06-18;Maroquinerie;Boutique Physique;0;6;2020;1117
2020-06-18;Maroquinerie;Ventes Privées;0;6;2020;1208
2020-06-18;Maroquinerie;Grands Magasins;0;6;2020;954
2020-06-19;Mode;En ligne;0;6;2020;1145
2020-06-19;Mode;Boutique Physique;0;6;2020;1009
2020-06-19;Mode;Ventes Privées;0;6;2020;1081
2020-06-19;Mode;Grands Magasins;0;6;2020;1050
2020-06-19;Accessoires;En ligne;0;6;2020;1148
2020-06-19;Accessoires;Boutique Physique;0;6;2020;1161
2020-06-19;Accessoires;Ventes Privées;0;6;2020;1198
2020-06-19;Accessoires;Grands Magasins;0;6;2020;1138
2020-06-19;Parfums;En ligne;0;6;2020;1119
2020-06-19;Parfums;Boutique Physique;0;6;2020;1304
2020-06-19;Parfums;Ventes Privées;0;6;2020;932
2020-06-19;Parfums;Grands Magasins;0;6;2020;1287
2020-06-19;Joaillerie;En ligne;0;6;2020;1068
2020-06-19;Joaillerie;Boutique Physique;0;6;2020;1163
2020-06-19;Joaillerie;Ventes Privées;0;6;2020;1064
2020-06-19;Joaillerie;Grands Magasins;0;6;2020;1023
2020-06-19;Montres;En ligne;0;6;2020;1153
2020-06-19;Montres;Boutique Physique;0;6;2020;1215
2020-06-19;Montres;Ventes Privées;0;6;2020;1152
2020-06-19;Montres;Grands Magasins;0;6;2020;1040
2020-06-19;Maroquinerie;En ligne;0;6;2020;1497
2020-06-19;Maroquinerie;Boutique Physique;0;6;2020;1232
2020-06-19;Maroquinerie;Ventes Privées;0;6;2020;1203
2020-06-19;Maroquinerie;Grands Magasins;0;6;2020;1061
2020-06-20;Mode;En ligne;0;6;2020;1031
2020-06-20;Mode;Boutique Physique;0;6;2020;1069
2020-06-20;Mode;Ventes Privées;0;6;2020;1219
2020-06-20;Mode;Grands Magasins;0;6;2020;991
2020-06-20;Accessoires;En ligne;0;6;2020;982
2020-06-20;Accessoires;Boutique Physique;0;6;2020;1159
2020-06-20;Accessoires;Ventes Privées;0;6;2020;1135
2020-06-20;Accessoires;Grands Magasins;0;6;2020;1015
2020-06-20;Parfums;En ligne;0;6;2020;980
2020-06-20;Parfums;Boutique Physique;0;6;2020;1258
2020-06-20;Parfums;Ventes Privées;0;6;2020;1139
2020-06-20;Parfums;Grands Magasins;0;6;2020;950
2020-06-20;Joaillerie;En ligne;0;6;2020;958
2020-06-20;Joaillerie;Boutique Physique;0;6;2020;1060
2020-06-20;Joaillerie;Ventes Privées;0;6;2020;1181
2020-06-20;Joaillerie;Grands Magasins;0;6;2020;1165
2020-06-20;Montres;En ligne;0;6;2020;1224
2020-06-20;Montres;Boutique Physique;0;6;2020;936
2020-06-20;Montres;Ventes Privées;0;6;2020;1125
2020-06-20;Montres;Grands Magasins;0;6;2020;1257
2020-06-20;Maroquinerie;En ligne;0;6;2020;1247
2020-06-20;Maroquinerie;Boutique Physique;0;6;2020;1139
2020-06-20;Maroquinerie;Ventes Privées;0;6;2020;1358
2020-06-20;Maroquinerie;Grands Magasins;0;6;2020;1167
2020-06-21;Mode;En ligne;0;6;2020;1215
2020-06-21;Mode;Boutique Physique;0;6;2020;1105
2020-06-21;Mode;Ventes Privées;0;6;2020;1014
2020-06-21;Mode;Grands Magasins;0;6;2020;1004
2020-06-21;Accessoires;En ligne;0;6;2020;1120
2020-06-21;Accessoires;Boutique Physique;0;6;2020;1077
2020-06-21;Accessoires;Ventes Privées;0;6;2020;905
2020-06-21;Accessoires;Grands Magasins;0;6;2020;987
2020-06-21;Parfums;En ligne;0;6;2020;1065
2020-06-21;Parfums;Boutique Physique;0;6;2020;1180
2020-06-21;Parfums;Ventes Privées;0;6;2020;1098
2020-06-21;Parfums;Grands Magasins;0;6;2020;1092
2020-06-21;Joaillerie;En ligne;0;6;2020;991
2020-06-21;Joaillerie;Boutique Physique;0;6;2020;1103
2020-06-21;Joaillerie;Ventes Privées;0;6;2020;1245
2020-06-21;Joaillerie;Grands Magasins;0;6;2020;1117
2020-06-21;Montres;En ligne;0;6;2020;934
2020-06-21;Montres;Boutique Physique;0;6;2020;962
2020-06-21;Montres;Ventes Privées;0;6;2020;1165
2020-06-21;Montres;Grands Magasins;0;6;2020;1075
2020-06-21;Maroquinerie;En ligne;0;6;2020;1092
2020-06-21;Maroquinerie;Boutique Physique;0;6;2020;1033
2020-06-21;Maroquinerie;Ventes Privées;0;6;2020;1155
2020-06-21;Maroquinerie;Grands Magasins;0;6;2020;1067
2020-06-22;Mode;En ligne;0;6;2020;1079
2020-06-22;Mode;Boutique Physique;0;6;2020;1006
2020-06-22;Mode;Ventes Privées;0;6;2020;1201
2020-06-22;Mode;Grands Magasins;0;6;2020;1076
2020-06-22;Accessoires;En ligne;0;6;2020;1167
2020-06-22;Accessoires;Boutique Physique;0;6;2020;969
2020-06-22;Accessoires;Ventes Privées;0;6;2020;1291
2020-06-22;Accessoires;Grands Magasins;0;6;2020;1241
2020-06-22;Parfums;En ligne;0;6;2020;890
2020-06-22;Parfums;Boutique Physique;0;6;2020;1012
2020-06-22;Parfums;Ventes Privées;0;6;2020;1153
2020-06-22;Parfums;Grands Magasins;0;6;2020;955
2020-06-22;Joaillerie;En ligne;0;6;2020;1086
2020-06-22;Joaillerie;Boutique Physique;0;6;2020;1147
2020-06-22;Joaillerie;Ventes Privées;0;6;2020;1080
2020-06-22;Joaillerie;Grands Magasins;0;6;2020;1159
2020-06-22;Montres;En ligne;0;6;2020;1024
2020-06-22;Montres;Boutique Physique;0;6;2020;853
2020-06-22;Montres;Ventes Privées;0;6;2020;1208
2020-06-22;Montres;Grands Magasins;0;6;2020;1207
2020-06-22;Maroquinerie;En ligne;0;6;2020;1375
2020-06-22;Maroquinerie;Boutique Physique;0;6;2020;857
2020-06-22;Maroquinerie;Ventes Privées;0;6;2020;1183
2020-06-22;Maroquinerie;Grands Magasins;0;6;2020;883
2020-06-23;Mode;En ligne;0;6;2020;1293
2020-06-23;Mode;Boutique Physique;0;6;2020;1154
2020-06-23;Mode;Ventes Privées;0;6;2020;995
2020-06-23;Mode;Grands Magasins;0;6;2020;1186
2020-06-23;Accessoires;En ligne;0;6;2020;1039
2020-06-23;Accessoires;Boutique Physique;0;6;2020;1133
2020-06-23;Accessoires;Ventes Privées;0;6;2020;1123
2020-06-23;Accessoires;Grands Magasins;0;6;2020;1292
2020-06-23;Parfums;En ligne;0;6;2020;1300
2020-06-23;Parfums;Boutique Physique;0;6;2020;1034
2020-06-23;Parfums;Ventes Privées;0;6;2020;1216
2020-06-23;Parfums;Grands Magasins;0;6;2020;1139
2020-06-23;Joaillerie;En ligne;0;6;2020;945
2020-06-23;Joaillerie;Boutique Physique;0;6;2020;1023
2020-06-23;Joaillerie;Ventes Privées;0;6;2020;1357
2020-06-23;Joaillerie;Grands Magasins;0;6;2020;1139
2020-06-23;Montres;En ligne;0;6;2020;1210
2020-06-23;Montres;Boutique Physique;0;6;2020;1077
2020-06-23;Montres;Ventes Privées;0;6;2020;1041
2020-06-23;Montres;Grands Magasins;0;6;2020;1103
2020-06-23;Maroquinerie;En ligne;0;6;2020;1071
2020-06-23;Maroquinerie;Boutique Physique;0;6;2020;936
2020-06-23;Maroquinerie;Ventes Privées;0;6;2020;990
2020-06-23;Maroquinerie;Grands Magasins;0;6;2020;1178
2020-06-24;Mode;En ligne;0;6;2020;1058
2020-06-24;Mode;Boutique Physique;0;6;2020;1103
2020-06-24;Mode;Ventes Privées;0;6;2020;1126
2020-06-24;Mode;Grands Magasins;0;6;2020;1134
2020-06-24;Accessoires;En ligne;0;6;2020;1226
2020-06-24;Accessoires;Boutique Physique;0;6;2020;979
2020-06-24;Accessoires;Ventes Privées;0;6;2020;1163
2020-06-24;Accessoires;Grands Magasins;0;6;2020;1183
2020-06-24;Parfums;En ligne;0;6;2020;1208
2020-06-24;Parfums;Boutique Physique;0;6;2020;945
2020-06-24;Parfums;Ventes Privées;0;6;2020;1128
2020-06-24;Parfums;Grands Magasins;0;6;2020;1289
2020-06-24;Joaillerie;En ligne;0;6;2020;1089
2020-06-24;Joaillerie;Boutique Physique;0;6;2020;1153
2020-06-24;Joaillerie;Ventes Privées;0;6;2020;1186
2020-06-24;Joaillerie;Grands Magasins;0;6;2020;987
2020-06-24;Montres;En ligne;0;6;2020;1302
2020-06-24;Montres;Boutique Physique;0;6;2020;1155
2020-06-24;Montres;Ventes Privées;0;6;2020;1157
2020-06-24;Montres;Grands Magasins;0;6;2020;917
2020-06-24;Maroquinerie;En ligne;0;6;2020;1187
2020-06-24;Maroquinerie;Boutique Physique;0;6;2020;1156
2020-06-24;Maroquinerie;Ventes Privées;0;6;2020;1279
2020-06-24;Maroquinerie;Grands Magasins;0;6;2020;1066
2020-06-25;Mode;En ligne;0;6;2020;991
2020-06-25;Mode;Boutique Physique;0;6;2020;1025
2020-06-25;Mode;Ventes Privées;0;6;2020;1044
2020-06-25;Mode;Grands Magasins;0;6;2020;977
2020-06-25;Accessoires;En ligne;0;6;2020;1242
2020-06-25;Accessoires;Boutique Physique;0;6;2020;1246
2020-06-25;Accessoires;Ventes Privées;0;6;2020;1078
2020-06-25;Accessoires;Grands Magasins;0;6;2020;1057
2020-06-25;Parfums;En ligne;0;6;2020;900
2020-06-25;Parfums;Boutique Physique;0;6;2020;1177
2020-06-25;Parfums;Ventes Privées;0;6;2020;1282
2020-06-25;Parfums;Grands Magasins;0;6;2020;1030
2020-06-25;Joaillerie;En ligne;0;6;2020;1087
2020-06-25;Joaillerie;Boutique Physique;0;6;2020;1148
2020-06-25;Joaillerie;Ventes Privées;0;6;2020;1290
2020-06-25;Joaillerie;Grands Magasins;0;6;2020;1122
2020-06-25;Montres;En ligne;0;6;2020;1121
2020-06-25;Montres;Boutique Physique;0;6;2020;1120
2020-06-25;Montres;Ventes Privées;0;6;2020;943
2020-06-25;Montres;Grands Magasins;0;6;2020;941
2020-06-25;Maroquinerie;En ligne;0;6;2020;1011
2020-06-25;Maroquinerie;Boutique Physique;0;6;2020;1211
2020-06-25;Maroquinerie;Ventes Privées;0;6;2020;1063
2020-06-25;Maroquinerie;Grands Magasins;0;6;2020;1042
2020-06-26;Mode;En ligne;0;6;2020;1040
2020-06-26;Mode;Boutique Physique;0;6;2020;1085
2020-06-26;Mode;Ventes Privées;0;6;2020;1287
2020-06-26;Mode;Grands Magasins;0;6;2020;1083
